"LOB","EDW_MEMBER_CK","MEMBER_MEDICAID_ID","MEMBER_KEY","MEMBER_NAME","MEMBER_SEX","MEMBER_DOB","MEMBER_ADDRESS_1","MEMBER_ADDRESS_2","MEMBER_CITY","MEMBER_STATE","MEMBER_ZIP","MEMBER_COUNTY","MEMBER_REGION","MEMBER_PRIMARY_PHONE","MEMBER_HOME_PHONE","MEMBER_CELL_PHONE","MEMBER_LANGUAGE","MEMBER_ELIG_START_DT","MEMBER_ELIG_END_DT","MEMBER_ACTIVE_IND","PCP_IRS_NBR","PCP_IRS_NAME","PCP_NPI","PCP_PROV_KEY","PCP_FIRST_NAME","PCP_LAST_NAME","PCP_ADDRESS1","PCP_ADDRESS2","PCP_CITY","PCP_STATE","PCP_ZIP","PCP_PHONE","PCP_FAX"
"MEDICAID","4219308","695567980110","GA53220173281","NATASHA H DECKER","F","1998-01-12","8389 ELM TER","","COLONVILLE","GA","30138","CARROLL","ATLANTA","4306035865","","","English","2026-01-24","9999-12-31","Y","891711931","MARIETTA HEALTH SERVICES INC","3938771215","GA992685-6425","TRACY","WALKER","2254 MAIN PKWY","Unit 223","EAST MARYHAVEN","GA","30180","3976985123","8885696471"
"MEDICAID","1952130","715530313279","GA93268699374","KYLE BROWN","F","1991-02-14","7701 CEDAR BLVD","","SOUTH DAVID","GA","30190","CARROLL","ATLANTA","4754545205","2343866979","","English","2024-10-05","9999-12-31","Y","635300635","TEMPLE HEALTH SERVICES INC","6004188624","GAP10170953998-6053","STEPHANIE","DORSEY","2600 MAGNOLIA WAY","Apt 72","MELISSAHAVEN","GA","30117","2429303565","5512783221"
"MEDICAID","7623705","735127637538","GA86010637321","NATALIE ARROYO","F","1995-10-24","3323 DOGWOOD TER","","JAMESSTAD","GA","30182","CARROLL","ATLANTA","7768656512","","6236024986","English","2021-05-01","9999-12-31","Y","267643495","CARROLLTON FAMILY HEALTHCARE CENTER","5893819980","GA402024-1388","JOSEPH","MEYER","7469 MILL PL","","LAKE STEVE","TX","78550","5739046369","3302647944"
"MEDICAID","4229251","651599207154","GA67714800679","CHRISTOPHER TUCKER","M","2001-10-03","9636 PEACHTREE WAY","","AMBERFURT","GA","30175","CARROLL","ATLANTA","4943053161","","","English","2022-11-01","9999-12-31","Y","348009137","ROME HEALTHCARE GROUP","2622647801","GA913979-0295","JULIE","HALL","6858 RIDGE LN","","NORTH JULIASTAD","GA","30117","3769789721","7113827640"
"MEDICAID","8682953","176481614237","GA62505096216","CHAD HODGES","F","2004-09-16","4118 LAKE CT","","KATHRYNBERG","GA","30156","CARROLL","ATLANTA","3118688619","","","English","2025-07-01","9999-12-31","Y","823761529","BOWDON FAMILY MEDICINE","3562340185","GA204117-5427","JOSEPH","MASON","1681 PINE CT","","VEGABURY","GA","30117","4779211519","3998813467"
"MEDICAID","9812308","228826961574","GA62563287593","KATIE ANDERSON","F","1991-03-09","1977 MILL DR","","PORT ANTHONY","GA","30176","HARALSON","ATLANTA","5893741792","","","English","2025-11-01","2026-07-31","Y","546744816","ROME HEALTH PARTNERS","5026733333","GA460333-1116","MATTHEW","WOLF","30 SUNSET CT","","NEW ASHLEYVILLE","GA","30157","8792594627",""
"MEDICAID","1598012","492025736963","GA78648367475","THOMAS PIERCE","F","2005-12-02","7949 SUNSET DR","","LAKE KIMBERLYTOWN","GA","30111","PAULDING","ATLANTA","7538671514","","","English","2025-07-01","9999-12-31","Y","570843777","BREMEN SURGICAL SPECIALISTS","5867802542","GAP26940134001-0007","MATTHEW","WILLIAMS","471 MAGNOLIA BLVD","","NORTH LARRYSHIRE","GA","30240","8465684563","5282584073"
"MEDICAID","1616677","795394096654","GA48680167829","JOSEPH BRENNAN","F","1983-02-02","661 BROOK WAY","","SOUTH SARAH","GA","30132","CARROLL","ATLANTA","2789173893","","","English","2025-04-01","9999-12-31","Y","435496197","TEMPLE FAMILY HEALTHCARE CENTER","1409088671","GA163386-3984","ELIZABETH","FULLER","7913 WASHINGTON HWY","","WEST RICHARD","TX","75013","3454725663","3745201414"
"MEDICAID","8474354","205560883052","GA39524620342","RODNEY S LEWIS","F","2003-08-17","9170 ELM ST","","MARTINEZBURGH","GA","30100","HARALSON","ATLANTA","7438305088","","","English","2026-02-01","9999-12-31","Y","823761529","BOWDON MEDICAL CENTER","3562340185","GA204117-5427","THOMAS","COOK","339 PIEDMONT HWY","","PORT TABITHASIDE","GA","30117","5276497710","6963838993"
"MEDICAID","3439655","821004998838","GA28198394208","AMBER B BLAIR","F","1994-04-21","2983 RIVER PL","","HALLFORT","GA","30160","HARALSON","ATLANTA","4607193679","","","English","2025-05-01","9999-12-31","Y","455326707","TEMPLE FAMILY HEALTHCARE CENTER","2223107046","GA469185-9562","SHERI","MOORE","3809 CHURCH BLVD","","JORDANSHIRE","GA","30110","7127455056","2757391564"
"MEDICAID","9132434","767003681066","GA73601348397","JAMES COLLINS","F","1994-06-14","245 DOGWOOD PKWY","","BRUCETON","GA","30161","PAULDING","ATLANTA","7452091386","","","English","2026-03-01","9999-12-31","Y","405238577","CARROLLTON MEDICAL GROUP OF","7216320172","GAP35732949972-6966","SHEILA","BLANCHARD","961 OAK ST","","SANTANAFURT","GA","30132","4145282530","9838039651"
"MEDICAID","5511479","716146299174","GA16486918527","WANDA F SANTOS","F","2004-08-10","8996 PARK LN","","HIGGINSLAND","GA","30109","HARALSON","ATLANTA","8908033668","","7286371883","English","2025-07-17","9999-12-31","Y","501272947","MARIETTA SURGICAL SPECIALISTS","8563720507","GA805558-0069","EMILY","BARKER","619 WASHINGTON TER","","NORTH DENISE","GA","30108","6006061631","4626299050"
"MEDICAID","7881298","969019819683","GA33173571021","SAMUEL HOLMES","F","1992-04-01","7628 CHURCH ST","","SIMMONSSHIRE","GA","30180","HARALSON","ATLANTA","2195635032","","","English","2024-05-01","9999-12-31","Y","455326707","TEMPLE FAMILY MEDICINE","2584546397","GAP22977386255-9354","JASON","JENSEN","195 MAPLE AVE","Unit 171","NEW CHARLESSIDE","GA","30180","7116904078","8124079801"
"MEDICAID","3651007","675289734886","GA89850899968","DAVID WALKER","F","1989-01-01","242 PINE HWY","","SOUTH JEREMYBERG","GA","30187","HARALSON","ATLANTA","5945291424","","","Unknown","2025-11-20","9999-12-31","Y","242915531","TEMPLE SURGICAL SPECIALISTS","2748458388","GA112281-0170","MARIA","TRAN","1001 MILL ST","","KIMTON","GA","30176","7346387433","9843499702"
"MEDICAID","4104449","357934722211","GA72599893289","MATTHEW N CHAPMAN","F","2003-04-18","4209 DOGWOOD RD","","AMANDAVILLE","GA","30180","CARROLL","ATLANTA","4958486814","","","English","2026-02-05","9999-12-31","Y","531749043","VILLA RICA HEALTHCARE GROUP","8222164166","GA480073-5649","HANNAH","KIDD","829 RIDGE BLVD","","SARAHBERG","GA","30110","6653968604","9312443728"
"MEDICAID","5282529","391628207731","GA86992227065","JERRY ROBINSON","F","2005-10-28","3182 PIEDMONT BLVD","","LUISBURGH","GA","30123","CARROLL","ATLANTA","6087377984","","","English","2026-02-25","9999-12-31","Y","435496197","BREMEN FAMILY HEALTHCARE CENTER","6565231850","GA277132-3183","TERESA","POWELL","9161 PINE AVE","","MARGARETMOUTH","GA","30117","7247467716","5366243205"
"MEDICAID","6641989","973372440735","GA71296154009","CHAD WELCH","F","2000-07-22","3495 FOREST BLVD","","EAST JACQUELINEPORT","GA","30165","CARROLL","ATLANTA","8336281646","","","English","2026-01-01","9999-12-31","Y","435496197","CARROLLTON HEALTH PARTNERS","5164605943","GA104671-0619","AARON","MILLER","61 WASHINGTON PL","","EAST MARCOTON","TX","78539","9339219920","6093294731"
"MEDICAID","9197281","855674800122","GA48065549199","JEREMY W WHITEHEAD","F","1997-11-24","2659 ELM WAY","","EAST BRIANTOWN","GA","30103","CARROLL","ATLANTA","2392813775","8457995644","3305959378","English","2024-07-01","9999-12-31","Y","444869769","CARROLLTON MEDICAL CENTER","9921645959","GAP27570701172-4929","REBECCA","CRUZ","8681 LAKE PL","","NELSONHAVEN","GA","30180","9215958393",""
"MEDICAID","6551762","194252522692","GA74439931927","MICHELE JONES","F","1999-01-18","9586 OAK WAY","","REBECCAFURT","GA","30152","PAULDING","ATLANTA","4233922465","","","English","2025-05-01","9999-12-31","Y","570843777","ROME HEALTHCARE GROUP","3852928420","GAP42423966346-7891","MATTHEW","HAYES","1722 SUNSET AVE","Ste 202","EAST MELISSA","GA","30132","3088178475","9356537503"
"MEDICAID","5539205","385327570799","GA95832323653","JOHN D CALDWELL","F","1992-08-02","9871 DOGWOOD WAY","","ELLIOTTMOUTH","GA","30110","PAULDING","ATLANTA","5233365922","","","English","2025-06-01","9999-12-31","Y","578521730","ROME HEALTHCARE GROUP","3454516040","GAP11530230432-1584","YVONNE","SCHULTZ","4757 ELM CT","Ste 190","LINDSEYHAVEN","GA","30106","3079394163","3607907167"
"MEDICAID","4463753","261721155239","GA34462565629","JASON ANDERSON","F","1991-07-25","9036 PARK CT","","RODNEYPORT","GA","30184","CARROLL","ATLANTA","2144783012","","","English","2026-03-01","9999-12-31","Y","317017964","BREMEN MEDICAL GROUP OF","8747582876","GAP54314869478-9904","RACHEL","BUTLER","8254 RIDGE BLVD","","ROSSLAND","GA","30033","3892123380",""
"MEDICAID","3793375","700960730254","GA10123444872","SELENA DUNCAN","F","1999-07-23","4253 FOREST HWY","","WEST SCOTTSTAD","GA","30173","CARROLL","ATLANTA","5208528473","","","Unknown","2025-10-01","9999-12-31","Y","570843777","CARROLLTON HEALTH PARTNERS","2106032172","GAP10941457613-4349","STEPHANIE","WILLIAMS","6971 PARK RD","Unit 27","CAMPBELLHAVEN","GA","30080","4379904038","5305249587"
"MEDICAID","3106912","559867718280","GA69354031361","THOMAS L MUELLER","F","1990-03-14","7736 MAIN WAY","","JUSTINBURGH","GA","30176","CARROLL","ATLANTA","5347265372","","","English","2025-03-01","9999-12-31","Y","547681207","TEMPLE FAMILY MEDICINE","7001607881","GAP27072922328-1474","KIMBERLY","TAYLOR","905 MAPLE WAY","","CHARLESBURGH","GA","30110","9356219004","2847095733"
"MEDICAID","3957280","259319641924","GA89385873866","LINDSEY P LEE","F","1993-12-14","7250 DOGWOOD HWY","","WEST TIMOTHY","GA","30104","HARALSON","ATLANTA","9113488572","","","English","2025-12-07","9999-12-31","Y","801311022","CARROLLTON MEDICAL ASSOCIATES","3495705181","GA223034-3591","GINA","RODRIGUEZ","2887 AZALEA RD","Apt 103","EAST JOHNSHIRE","GA","30144","6843773648","9193575476"
"MEDICAID","1052836","803568431622","GA81580238202","COLLIN A JORDAN","F","2002-09-05","5842 MAPLE WAY","","EAST MARYVIEW","GA","30161","HARALSON","ATLANTA","6337297836","","","English","2025-09-25","2026-04-30","Y","691427384","BOWDON HEALTHCARE GROUP","3778040372","GA100712-8405","ETHAN","ANDERSON","2286 VALLEY LN","","JOHNSONBOROUGH","GA","30110","6918947585","9554662903"
"MEDICAID","6535189","330518209838","GA72704751210","RODNEY OWENS","F","1993-02-15","1940 LINCOLN TER","","HAMILTONVILLE","GA","30133","CARROLL","ATLANTA","2958673859","","","English","2024-09-01","9999-12-31","Y","635300635","CARROLLTON HEALTH SERVICES INC","6288889444","GAP10755282680-9575","SARAH","SMITH","6007 PARK DR","Apt 68","WILLIAMSFURT","GA","30117","7093514651","6115749279"
"MEDICAID","8723780","532797369148","GA26905111796","JESSICA NUNEZ","F","2005-02-20","5975 MAGNOLIA PKWY","","NEW BRIANVILLE","GA","30150","HARALSON","ATLANTA","6916594233","","","English","2026-02-01","9999-12-31","Y","810581053","CARROLLTON CARE CLINIC","1352178884","GAP71820258446-5535","THEODORE","FRANCO","8359 LAKE ST","","SOUTH DOUGLAS","GA","30113","3634193743","5914526017"
"MEDICAID","8805734","673830362994","GA40709954782","TRACEY T GARCIA","F","1993-06-12","2328 MAPLE LN","","NORTH JAREDCHESTER","GA","30150","CARROLL","ATLANTA","4474314916","","","English","2026-02-04","9999-12-31","Y","546744816","BREMEN HEALTH PARTNERS","5026733333","GA460333-1116","ALLISON","DOUGLAS","9347 LAKE TER","","DONALDVIEW","GA","30157","7868501107",""
"MEDICAID","8391962","424276266692","GA47882439699","RICHARD MORGAN","F","1985-04-11","900 AZALEA AVE","","NORTH SHANNON","GA","30190","CARROLL","ATLANTA","5366466090","","","English","2020-01-01","9999-12-31","Y","435496197","TEMPLE HEALTHCARE GROUP","8594229957","GA893874-2682","JASMINE","REYNOLDS","1463 SUNSET HWY","","SOUTH CHRISTOPHER","GA","30117","6725458083","4789639031"
"MEDICAID","7919268","479145243897","GA24955719674","MICHELLE WRIGHT","F","1994-07-02","6662 RIVER BLVD","","KATHRYNLAND","GA","30152","PAULDING","ATLANTA","3582202534","","","English","2026-02-01","9999-12-31","Y","570843777","TEMPLE FAMILY MEDICINE","5452908077","GAP46326034257-3497","KIM","BALL","4958 PINE BLVD","Ste 238","PORT STEPHANIE","GA","30141","7413192175","9567535059"
"MEDICAID","1626316","608701848456","GA15963348279","JAMES K WEST","F","1995-04-08","6364 MAPLE ST","","MARTINHAVEN","GA","30177","HARALSON","ATLANTA","7644745202","","","English","2026-02-22","9999-12-31","Y","422620132","MARIETTA HEALTHCARE GROUP","8938555377","GA150011-1886","THOMAS","FIELDS","841 PARK PL","Apt 228","BROWNMOUTH","GA","30110","7825626280","3846143786"
"MEDICAID","4001310","729746378821","GA29480135478","ROBERT RAMIREZ","F","1994-02-19","7870 MAIN DR","","NEW ALEXANDERVILLE","GA","30197","CARROLL","ATLANTA","5286587451","","","English","2025-08-01","9999-12-31","Y","891711931","VILLA RICA MEDICAL CENTER","3938771215","GA992685-6425","ASHLEY","CONTRERAS","3265 CEDAR PKWY","Apt 450","GARCIACHESTER","GA","30180","6826565622","4658172040"
"MEDICAID","8534818","754100206034","GA59287314679","JOHN LEBLANC","F","2004-01-08","3238 PARK ST","","SETHBERG","GA","30163","CARROLL","ATLANTA","5872857785","","","English","2025-11-01","9999-12-31","Y","531749043","VILLA RICA CARE CLINIC","8222164166","GA480073-5649","EMILY","LEWIS","8523 LINCOLN CT","","PORT CHRISTINE","GA","30110","4716527310","5124584147"
"MEDICAID","6403577","564403839065","GA26586408242","SCOTT M CALLAHAN","F","1992-07-24","8564 PIEDMONT RD","","PORT JENNIFERMOUTH","GA","30185","HARALSON","ATLANTA","9348843871","","","English","2023-10-01","9999-12-31","Y","242915531","BREMEN SURGICAL SPECIALISTS","2748458388","GA112281-0170","NICOLE","HERNANDEZ","1027 MAGNOLIA LN","","TYLERSTAD","GA","30176","9148187769","2602786031"
"MEDICAID","7480453","994270042190","GA46491195972","ANDREA WILLIAMS","F","1992-09-19","2565 RIVER DR","","SOUTH CHRISTOPHERHAVEN","GA","30134","CARROLL","ATLANTA","7899326963","","","Unknown","2025-08-01","9999-12-31","Y","435496197","VILLA RICA WELLNESS GROUP","7228223328","GA268910-1587","TYLER","ANDREWS","8686 LAKE LN","","WILLIAMTON","GA","30110","3039601622","3967679096"
"MEDICAID","2360502","211482191081","GA34317776458","YVETTE HUFF","F","1983-01-26","1844 VALLEY PL","","SOUTH SHAWNBURY","GA","30160","CARROLL","ATLANTA","2549487789","","","English","2026-03-01","9999-12-31","Y","891711931","ROME HEALTHCARE GROUP","3938771215","GA992685-6425","STACEY","WILSON","5113 HIGHLAND TER","Apt 200","NEW RYANCHESTER","GA","30180","3056263848","6274277549"
"MEDICAID","2477351","904846841251","GA39964241079","TANYA HOUSE","F","1994-01-28","3640 RIDGE BLVD","","SOUTH JENNIFERMOUTH","GA","30119","CARROLL","ATLANTA","4882661227","","","English","2025-11-08","9999-12-31","Y","546744816","CARROLLTON HEALTH PARTNERS","5026733333","GA460333-1116","ANGELA","HORTON","6639 WASHINGTON BLVD","","WEST NICHOLASVIEW","GA","30157","2772259807",""
"MEDICAID","2996337","686753209698","GA68952775346","MELINDA MARTIN","F","1994-12-08","4728 MILL RD","Ste 156","NORTH LISAPORT","GA","30195","CARROLL","ATLANTA","4182799759","","","Unknown","2024-12-01","9999-12-31","Y","224893805","MARIETTA MEDICAL ASSOCIATES","9939818891","GAP63005708294-2632","VICKI","ONEAL","4352 CEDAR RD","Ste 126","PORT LATASHA","GA","30101","4469411981","5116707897"
"MEDICAID","6861839","136017243019","GA84991741468","TODD L LEWIS","F","2001-01-03","8248 MAPLE DR","","TARAVIEW","GA","30111","CARROLL","ATLANTA","5142648976","","","Unknown","2026-02-12","9999-12-31","Y","435496197","VILLA RICA WELLNESS GROUP","8973244078","GAP49262196203-5911","MCKENZIE","COOK","6421 FOREST ST","","RICHARDTON","GA","30117","8113465745","5154461209"
"MEDICAID","6458761","158509612883","GA32043452035","RICHARD BROWN","F","2000-01-05","387 MAIN RD","","EVANSFURT","GA","30158","CARROLL","ATLANTA","","","","English","2021-09-09","9999-12-31","Y","444869769","BREMEN FAMILY MEDICINE","9921645959","GAP27570701172-4929","MICHELLE","SCHULTZ","5113 LAKE BLVD","","SOUTH LINDAHAVEN","GA","30180","5652471068",""
"MEDICAID","2464784","137991877268","GA34115221889","NICHOLAS M GALLOWAY","F","2004-08-06","1756 AZALEA WAY","","NORTH JANE","GA","30115","CARROLL","ATLANTA","4518843958","","","English","2025-11-20","2026-04-30","Y","891711931","VILLA RICA FAMILY MEDICINE","3938771215","GA992685-6425","JILL","GARCIA","9815 HIGHLAND PL","Ste 116","ANGELACHESTER","GA","30180","5158377589","5387036118"
"MEDICAID","6105472","418966004129","GA26276757818","JOSEPH BOWERS","F","2003-05-02","9842 MAPLE ST","","NORTH ANNETTEBURGH","GA","30196","CARROLL","ATLANTA","8536177039","","","English","2026-01-17","2026-07-31","Y","546744816","BREMEN WELLNESS GROUP","5026733333","GA460333-1116","DEANNA","ALLEN","4374 CEDAR BLVD","","PETTYMOUTH","GA","30157","7446971843",""
"MEDICAID","6790472","343010986717","GA69311358526","SPENCER HENDERSON","M","1993-06-12","5184 LINCOLN ST","","AMANDAHAVEN","GA","30121","CARROLL","ATLANTA","3434175188","","6653198477","English","2021-05-01","9999-12-31","Y","417845060","ROME MEDICAL GROUP OF","3332303986","GAP43193042664-8190","RONALD","SCOTT","389 VALLEY ST","Ste 439","JERRYBERG","GA","30180","7347874754","8428415604"
"MEDICAID","4319757","203837815819","GA67067029097","SUSAN COWAN","F","1996-10-21","2415 ELM LN","","SEANCHESTER","GA","30137","HARALSON","ATLANTA","8496387053","","","English","2026-03-01","9999-12-31","Y","546744816","BREMEN HEALTHCARE GROUP","5026733333","GA460333-1116","RICHARD","OBRIEN","239 ELM PKWY","","CHRISTINEMOUTH","GA","30157","6459052626",""
"MEDICAID","3180441","152585037393","GA15997370846","ANGELA C HIGGINS","F","1991-04-10","1168 FOREST CT","","TYLERBOROUGH","GA","30198","CARROLL","ATLANTA","9175705611","","","English","2025-12-01","9999-12-31","Y","891711931","ROME PRIMARY CARE ASSOCIATES","3938771215","GA992685-6425","JIMMY","WEAVER","4783 LINCOLN AVE","Apt 334","NEW JASON","GA","30180","6039803053","5537763923"
"MEDICAID","7172812","441787246837","GA47640681771","ERIC S PHILLIPS","F","2005-03-20","5976 PIEDMONT PKWY","","NEW ADAMBOROUGH","GA","30129","HARALSON","ATLANTA","6399652041","","","English","2025-12-14","2026-08-31","Y","242915531","ROME MEDICAL CENTER","2748458388","GA112281-0170","SARA","BARKER","652 MAPLE WAY","","LAKE PETER","GA","30176","3663688354","3958994510"
"MEDICAID","1636944","941296212748","GA12718537215","TANYA RILEY","F","1999-07-16","9013 FOREST PKWY","","NEW RICHARD","GA","30147","CARROLL","ATLANTA","3308742008","","","English","2026-01-09","2026-09-30","Y","891711931","ROME CARE CLINIC","3938771215","GA992685-6425","LISA","RIGGS","993 VALLEY CT","Ste 55","PORT CHERYLSHIRE","GA","30180","8552541743","4326465123"
"MEDICAID","6434671","484473196130","GA23812112729","AMY ADKINS","F","2005-11-04","4765 FOREST PKWY","","WEEKSCHESTER","GA","30149","CARROLL","ATLANTA","4259799874","","","English","2026-03-01","9999-12-31","Y","635300635","VILLA RICA MEDICAL GROUP OF","6004188624","GAP10170953998-6053","AMBER","HOOVER","424 AZALEA WAY","Unit 163","EAST NICHOLAS","GA","30117","9573817616","9548692338"
"MEDICAID","9831190","966178649106","GA65468604932","BRIAN SILVA","F","2000-11-03","4016 LINCOLN HWY","","KIMBERG","GA","30154","CARROLL","ATLANTA","4879557739","","","English","2025-06-02","9999-12-31","Y","546744816","ATLANTA FAMILY MEDICINE","5026733333","GA460333-1116","KRISTIN","NGUYEN","7523 PEACHTREE ST","","EAST KRISTENFURT","GA","30157","2946438161",""
"MEDICAID","7520102","967835472608","GA29337065083","WESLEY S FARRELL","F","1993-02-09","5407 LINCOLN RD","","WEST BRENDAHAVEN","GA","30164","CARROLL","ATLANTA","6658913843","","5417145224","English","2025-11-01","2026-07-31","Y","435496197","CARROLLTON PRIMARY CARE ASSOCIATES","6862560241","GAP10667341414-2087","JACOB","LAWRENCE","4169 AZALEA DR","Apt 226","LAKE NATHANMOUTH","GA","30180","7845594519","8052384413"
"MEDICAID","8859560","155888613443","GA98348818500","ERIC YU","F","2004-09-07","9011 MAPLE AVE","","PORT DEVON","GA","30184","CARROLL","ATLANTA","6464665959","","2205414709","Spanish","2025-06-05","9999-12-31","Y","435496197","VILLA RICA HEALTH SERVICES INC","2359739879","GAP16312737458-2214","STEVEN","WILKINS","181 PINE RD","Apt 100","TRACEYBOROUGH","GA","30110","9805044616","6672035053"
"MEDICAID","2704243","862206522400","GA51278827307","CHRISTOPHER T LOPEZ","F","1993-08-23","52 SUNSET ST","","SMITHTON","GA","30131","CARROLL","ATLANTA","8912532247","","","English","2025-01-15","9999-12-31","Y","348009137","MARIETTA FAMILY MEDICINE","1719916317","GA716380-3759","ERIN","MILLER","1791 VALLEY DR","","NICHOLSMOUTH","GA","30117","3848376567","2045531159"
"MEDICAID","1911042","368950477879","GA33163130855","BROOKE LEONARD","F","1998-12-27","1942 PIEDMONT RD","","RICHARDCHESTER","GA","30194","PAULDING","ATLANTA","8169719405","","","English","2025-09-01","9999-12-31","Y","754779968","CARROLLTON MEDICAL ASSOCIATES","3608523597","GAP15205010083-6038","KEVIN","BRYAN","5708 OAK PL","Ste 407","LAKE JEFFERYLAND","GA","30114","2629347379",""
